stage_no,date,route,profile_type,finish_type,distance_km,vertical_meters,expert_type,expert_status,expert_weight,predicted_finish,scorito_stage_points,rider,rider_slug,team,combined_score,pcs_model_rank,mountain_credibility,mountain_finish_factor,hilly_attrition_factor,conversion_factor,conversion_reason,expert_chat_signal,wielerflits_forum_signal,forum_opinion_share,blended_opinion_signal,expected_finish_band,confidence,uncertainty,role_assumption,news_decision,news_verification,news_title,evidence
20,12 September 2026,La Calahorra -> Collado del Alguacil,mountain,summit,186.8,4849,Heavy GC / Mountain,applied,0.15,17,8,RODRÍGUEZ Carlos,carlos-rodriguez-cano,Netcompany INEOS (WT),0.330781,33,1.0,1.0,1.0,1.0,none,0.0,0.0,0.3,0.0,27-39,0.62,medium-high,inferred co-option,,,,"2026 #6 Tour Auvergne - Rhône-Alpes (2.UWT) (mountain; field 773/116; ProfileScore 389, 4051vm, 120.1km; adjusted 0.297); 2026 #2 Tour de la Provence (2.1) (mountain; field 160/112; ProfileScore 224, 3188vm, 174.9km; adjusted 0.224)"
20,12 September 2026,La Calahorra -> Collado del Alguacil,mountain,summit,186.8,4849,Heavy GC / Mountain,applied,0.15,18,6,GARCÍA PIERNA Raúl,raul-garcia-pierna,Movistar Team (WT),0.329301,18,0.6667,0.7916,1.0,1.0,none,0.0,0.0,0.3,0.0,13-23,0.708,medium-high,inferred co-option,,,,"2026 #2 Itzulia Basque Country (2.UWT) (mountain; field 702/141; ProfileScore 199, 3081vm, 135.2km; adjusted 0.378); 2026 #6 Tour de France (2.UWT) (mountain; field 1567/170; ProfileScore 233, 3944vm, 185.2km; adjusted 0.370)"
20,12 September 2026,La Calahorra -> Collado del Alguacil,mountain,summit,186.8,4849,Heavy GC / Mountain,applied,0.15,19,4,TEJADA Harold,harold-tejada,XDS Astana Team (WT),0.324315,9,0.4216,0.6116,1.0,1.0,none,0.3859,0.1642,0.3,0.3194,4-14,0.748,medium,inferred protected option,,,,"2026 #4 UAE Tour (2.UWT) (mountain; field 528/155; ProfileScore 334, 2617vm, 183.0km; adjusted 0.308); 2026 #10 Tour de France (2.UWT) (mountain; field 1567/168; ProfileScore 357, 3572vm, 127.9km; adjusted 0.269)"
20,12 September 2026,La Calahorra -> Collado del Alguacil,mountain,summit,186.8,4849,Heavy GC / Mountain,applied,0.15,20,1,MAS Enric,enric-mas,Movistar Team (WT),0.31411,14,0.6667,0.7916,1.0,1.0,none,0.1853,0.1056,0.3,0.1614,9-19,0.683,medium-high,inferred protected option,,,,"2026 #6 Tour de Suisse (2.UWT) (mountain; field 584/133; ProfileScore 424, 4451vm, 150.7km; adjusted 0.272); 2026 #2 Giro d'Italia (2.UWT) (hilly; field 955/178; ProfileScore 177, 2939vm, 195.0km; adjusted 0.232)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,1,50,PEDERSEN Mads,mads-pedersen,Lidl - Trek (WT),0.692151,6,1.0,1.0,1.0,1.0,none,0.3688,0.2362,0.3,0.329,2-10,0.849,medium,inferred co-option,,,,"2026 #1 Tour de France (2.UWT) (hilly; field 1567/187; ProfileScore 108, 2784vm, 181.9km; adjusted 0.579); 2026 #6 Tour de France (2.UWT) (hilly; field 1567/181; ProfileScore 115, 2792vm, 154.6km; adjusted 0.375)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,2,44,BRENNAN Matthew,matthew-brennan,Team Visma | Lease a Bike (WT),0.549144,14,1.0,1.0,1.0,1.0,none,0.4785,0.0,0.3,0.335,9-19,0.666,medium-high,inferred helper; tactics unconfirmed,monitor_only_no_automatic_upgrade,corroborated_reports,Vuelta a España: Powerful sprint nets Matthew Brennan stage 2 victory as Tadej Pogačar fends off attacks to keep leader's jersey,"2026 #1 La Vuelta Ciclista a España (2.UWT) (hilly; field 837/12; ProfileScore 96, 3028vm, 214.3km; adjusted 0.433); 2026 #1 Ronde van Vlaanderen ME (1.UWT) (hilly; field 644/186; ProfileScore 55, 2055vm, 194.9km; adjusted 0.404)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,3,40,TULETT Ben,ben-tulett,Team Visma | Lease a Bike (WT),0.42497,11,1.0,1.0,1.0,1.0,none,0.0499,0.0,0.3,0.0349,6-16,0.693,medium-high,inferred helper; tactics unconfirmed,,,,"2026 #3 Tour Auvergne - Rhône-Alpes (2.UWT) (hilly; field 727/186; ProfileScore 172, 2974vm, 200.0km; adjusted 0.384); 2026 #3 Vuelta a Burgos (2.Pro) (hilly; field 746/186; ProfileScore 258, 4284vm, 221.2km; adjusted 0.374)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,4,36,AULAR Orluis,orluis-aular,Movistar Team (WT),0.326508,43,1.0,1.0,1.0,1.0,none,0.0,0.0,0.3,0.0,37-49,0.62,medium-high,inferred helper; tactics unconfirmed,,,,"2026 #3 Paris-Nice (2.UWT) (hilly; field 659/165; ProfileScore 73, 1779vm, 170.9km; adjusted 0.335); 2026 #2 Giro d'Italia (2.UWT) (mountain; field 955/188; ProfileScore 89, 1600vm, 138.0km; adjusted 0.229)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,5,32,GARCÍA PIERNA Raúl,raul-garcia-pierna,Movistar Team (WT),0.320301,15,1.0,1.0,1.0,0.55,reduced_sprint_unsupported_but_fast_finish_evidence,0.0,0.0,0.3,0.0,11-19,0.76,medium,inferred protected option,,,,"2026 #3 Tour de France (2.UWT) (hilly; field 1567/187; ProfileScore 108, 2784vm, 181.9km; adjusted 0.486); 2026 #4 Tour Auvergne - Rhône-Alpes (2.UWT) (hilly; field 773/158; ProfileScore 153, 3687vm, 234.3km; adjusted 0.360)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,6,30,LEKNESSUND Andreas,andreas-leknessund,Uno-X Mobility (WT),0.3094,12,1.0,1.0,1.0,0.55,reduced_sprint_unsupported_but_fast_finish_evidence,0.0,0.0,0.3,0.0,8-16,0.78,medium,inferred co-option,,,,"2026 #2 Giro d'Italia (2.UWT) (hilly; field 955/168; ProfileScore 181, 3257vm, 202.0km; adjusted 0.462); 2026 #2 Giro d'Italia (2.UWT) (hilly; field 955/180; ProfileScore 152, 1804vm, 156.0km; adjusted 0.457)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,7,28,MIQUEL Pau,pau-miquel-delgado,Bahrain - Victorious (WT),0.216327,42,1.0,1.0,1.0,0.55,reduced_sprint_unsupported_but_fast_finish_evidence,0.01,0.0,0.3,0.007,37-47,0.654,medium-high,inferred helper; tactics unconfirmed,,,,"2026 #2 La Vuelta Ciclista a España (2.UWT) (hilly; field 837/12; ProfileScore 96, 3028vm, 214.3km; adjusted 0.397); 2026 #2 Omloop Nieuwsblad ME (1.UWT) (hilly; field 284/152; ProfileScore 90, 2374vm, 171.7km; adjusted 0.292)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,8,26,CAMPRUBÍ Marcel,marcel-camprubi,Pinarello Q36.5 Pro Cycling Team (PRT),0.205792,39,1.0,1.0,1.0,0.55,reduced_sprint_unsupported_but_fast_finish_evidence,0.0,0.0,0.3,0.0,34-44,0.671,medium-high,inferred protected option,,,,"2026 #2 Tour de Suisse (2.UWT) (hilly; field 584/146; ProfileScore 118, 2460vm, 157.7km; adjusted 0.368); 2026 #1 Sibiu Cycling Tour (2.1) (hilly; field 137/176; ProfileScore 138, 3461vm, 211.9km; adjusted 0.251)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,9,24,GROVES Kaden,kaden-groves,Alpecin - Premier Tech (WT),0.204634,20,1.0,1.0,1.0,0.55,reduced_sprint_unsupported_but_fast_finish_evidence,0.2548,0.0,0.3,0.1784,14-26,0.55,medium-high,inferred protected option,,,,"2025 #1 Tour de France (2.UWT) (hilly; field 1711/170; ProfileScore 107, 2916vm, 184.2km; adjusted 0.265); 2025 #1 Giro d'Italia (2.UWT) (hilly; field 946/189; ProfileScore 46, 2496vm, 227.0km; adjusted 0.214)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,10,22,DVERSNES LAVIK Fredrik,fredrik-dversnes,Uno-X Mobility (WT),0.186903,59,1.0,1.0,1.0,0.55,reduced_sprint_unsupported_but_fast_finish_evidence,0.0,0.0,0.3,0.0,54-64,0.642,medium-high,inferred helper; tactics unconfirmed,,,,"2026 #4 Tour de Pologne (2.UWT) (hilly; field 462/148; ProfileScore 239, 2794vm, 125.5km; adjusted 0.303); 2025 #1 Tirreno-Adriatico (2.UWT) (hilly; field 919/166; ProfileScore 136, 3499vm, 205.0km; adjusted 0.224)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,11,20,GONZÁLEZ David,david-gonzalez-lopez,Pinarello Q36.5 Pro Cycling Team (PRT),0.164101,51,1.0,1.0,1.0,0.55,reduced_sprint_unsupported_but_fast_finish_evidence,0.0,0.0,0.3,0.0,45-57,0.62,medium-high,inferred co-option,,,,"2026 #4 Volta Ciclista a Catalunya (2.UWT) (hilly; field 821/149; ProfileScore 184, 1617vm, 95.1km; adjusted 0.365); 2026 #6 Volta Ciclista a Catalunya (2.UWT) (hilly; field 821/165; ProfileScore 97, 2844vm, 151.0km; adjusted 0.301)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,12,18,BUSATTO Francesco,francesco-busatto,Alpecin - Premier Tech (WT),0.16321,47,1.0,1.0,1.0,0.55,reduced_sprint_unsupported_but_fast_finish_evidence,0.0,0.0,0.3,0.0,43-51,0.76,medium,inferred helper; tactics unconfirmed,,,,"2026 #3 Volta Ciclista a Catalunya (2.UWT) (hilly; field 821/171; ProfileScore 76, 1898vm, 167.4km; adjusted 0.365); 2026 #4 Giro d'Italia (2.UWT) (hilly; field 955/167; ProfileScore 103, 1896vm, 171.0km; adjusted 0.357)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,13,16,TEJADA Harold,harold-tejada,XDS Astana Team (WT),0.157403,10,1.0,1.0,1.0,0.25,reduced_sprint_unsupported_finisher,0.3859,0.0,0.3,0.2702,6-14,0.809,medium,inferred protected option,,,,"2026 #2 Tour de France (2.UWT) (hilly; field 1567/179; ProfileScore 109, 2309vm, 205.8km; adjusted 0.513); 2026 #1 Paris-Nice (2.UWT) (hilly; field 659/140; ProfileScore 99, 2077vm, 179.3km; adjusted 0.405)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,14,14,TURNER Ben,ben-turner,Netcompany INEOS (WT),0.111629,49,1.0,1.0,1.0,1.0,none,0.0,0.0,0.3,0.0,43-55,0.62,medium-high,inferred helper; tactics unconfirmed,,,,"2026 #2 Czech Tour (2.Pro) (hilly; field 106/136; ProfileScore 69, 2018vm, 163.2km; adjusted 0.204); 2026 #11 Giro d'Italia (2.UWT) (hilly; field 955/167; ProfileScore 103, 1896vm, 171.0km; adjusted 0.195)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,15,12,DEBRUYNE Ramses,ramses-debruyne,Alpecin - Premier Tech (WT),0.099062,27,1.0,1.0,1.0,0.25,reduced_sprint_unsupported_finisher,0.0,0.0,0.3,0.0,23-31,0.76,medium,inferred co-option,,,,"2026 #2 Tour Auvergne - Rhône-Alpes (2.UWT) (hilly; field 773/163; ProfileScore 234, 3202vm, 146.2km; adjusted 0.429); 2026 #5 S14 Stage 14 - Mulhouse › Le Markstein (hilly; field 1567/187; ProfileScore 108, 2784vm, 181.9km; adjusted 0.383)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,16,10,LAURANCE Axel,axel-laurance,Netcompany INEOS (WT),0.096169,26,1.0,1.0,1.0,0.25,reduced_sprint_unsupported_finisher,0.0381,0.0,0.3,0.0267,21-31,0.679,medium-high,inferred protected option,,,,"2026 #1 S5 Stage 5 - Eibar › Eibar (hilly; field 702/156; ProfileScore 154, 2709vm, 152.8km; adjusted 0.409); 2026 #3 Tour de Pologne (2.UWT) (hilly; field 462/157; ProfileScore 152, 2234vm, 161.9km; adjusted 0.328)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,17,8,BRENNER Marco,marco-brenner,Tudor Pro Cycling Team (PRT),0.088598,17,1.0,1.0,1.0,0.25,reduced_sprint_unsupported_finisher,0.0843,0.0,0.3,0.059,12-22,0.746,medium,inferred protected option,,,,"2026 #2 Tour de Pologne (2.UWT) (hilly; field 462/153; ProfileScore 120, 1977vm, 218.9km; adjusted 0.341); 2026 #3 Tour de Pologne (2.UWT) (hilly; field 462/148; ProfileScore 239, 2794vm, 125.5km; adjusted 0.330)"
21,13 September 2026,Carrefour Granada -> Granada,hilly,flat,112.0,1311,Punch / GC Finish,applied,0.15,18,6,BUITRAGO Santiago,santiago-buitrago-sanchez,Bahrain - Victorious (WT),0.088583,36,1.0,1.0,1.0,0.25,reduced_sprint_unsupported_finisher,0.0,0.0,0.3,0.0,30-42,0.62,medium-high,inferred co-option,,,,"2026 #1 Tirreno-Adriatico (2.UWT) (hilly; field 356/172; ProfileScore 176, 3475vm, 192.0km; adjusted 0.364); 2026 #6 Tirreno-Adriatico (2.UWT) (hilly; field 931/172; ProfileScore 259, 4007vm, 188.0km; adjusted 0.323)"
